Day,Aviary,AviaryRank,Cohesion,Cohesion_norm,Day_norm
116,8,8,-0.05788660222504803,-0.5430890960771468,0.9363593823116518
117,8,8,0.09861796565269808,0.9252286326129495,0.9444314459522695
118,8,8,0.11218623702318524,1.0525254500229506,0.9525035095928872
124,8,8,0.17321013994916193,1.6250485383590572,1.0009358914365933
125,8,8,0.15671077009400602,1.4702523071751545,1.009007955077211
127,8,8,0.2814292648042693,2.640354748029604,1.0251520823584463
128,8,8,0.25441369180331935,2.3868960450286627,1.033224145999064
131,8,8,0.14041027284489563,1.3173218884538986,1.057440336920917
132,8,8,0.0805604508134221,0.7558139661010749,1.0655124005615348
133,8,8,0.009968351842871894,0.09352255934243972,1.0735844642021526
134,8,8,0.022119527460847728,0.20752425799086452,1.08165652784277
135,8,8,-0.0036130427998320577,-0.033897379926019794,1.0897285914833879
136,8,8,-0.03367416882298815,-0.3159293032285192,1.0978006551240056
138,8,8,-0.006180981601268356,-0.057989648410384335,1.1139447824052409
139,8,8,-0.02086375977678858,-0.19574271078988767,1.1220168460458586
140,8,8,-0.027320233553435665,-0.2563170124836188,1.1300889096864764
142,8,8,0.04288922343008659,0.4023844670229681,1.1462330369677116
143,8,8,0.13057853678177261,1.2250810512627306,1.1543051006083294
144,8,8,0.138457825971718,1.2990041332785245,1.162377164248947
145,8,8,0.11608526301614622,1.0891059094160607,1.1704492278895648
147,8,8,0.13306350189523977,1.2483948649153163,1.1865933551708001
148,8,8,0.1300478529228451,1.2201022028561994,1.1946654188114179
149,8,8,0.11461514902860032,1.0753133763265783,1.2027374824520356
150,8,8,0.14616940556533958,1.3713537725706146,1.2108095460926531
151,8,8,0.13411965169680354,1.2583036075086953,1.2188816097332709
152,8,8,0.10790410646871916,1.0123507235280689,1.2269536733738886
154,8,8,0.11083902614776474,1.0398859875491828,1.2430978006551239
155,8,8,0.1115599873510374,1.0466500081194319,1.2511698642957416
156,8,8,0.16480169023552552,1.5461608997888154,1.2592419279363594
157,8,8,0.0858688210458739,0.8056168199631317,1.267313991576977
158,8,8,0.022730690530754365,0.21325815817558993,1.2753860552175946
131,9,4,-0.06715168726878466,-0.6300136428301005,1.057440336920917
132,9,4,-0.09041926726535854,-0.8483088700938307,1.0655124005615348
133,9,4,-0.0628473895266057,-0.5896309449312183,1.0735844642021526
134,9,4,-0.06599017019106194,-0.6191163499234243,1.08165652784277
135,9,4,-0.0618095724117464,-0.5798941986525009,1.0897285914833879
136,9,4,-0.06068149364748535,-0.5693106222663011,1.0978006551240056
138,9,4,-0.03407519351947771,-0.3196916961061389,1.1139447824052409
139,9,4,0.0898615166479758,0.8430760827650248,1.1220168460458586
140,9,4,0.06145393616566834,0.5765576378596612,1.1300889096864764
142,9,4,0.022117914372109592,0.20750912407608954,1.1462330369677116
143,9,4,0.09616199712200463,0.9021868633941807,1.1543051006083294
144,9,4,0.0993638709616114,0.9322266774869945,1.162377164248947
145,9,4,0.10501463247711519,0.9852418285865794,1.1704492278895648
147,9,4,0.2112937663454074,1.982347143560782,1.1865933551708001
148,9,4,0.2163893205644661,2.0301533686365256,1.1946654188114179
149,9,4,0.2092131520719901,1.962826928491975,1.2027374824520356
150,9,4,0.1734127085570298,1.6269490265188713,1.2108095460926531
151,9,4,0.16272676976595818,1.526694103692055,1.2188816097332709
152,9,4,0.19184665332495246,1.7998953390736476,1.2269536733738886
154,9,4,0.1857588190210015,1.742779593769641,1.2430978006551239
155,9,4,0.14007304255092992,1.3141580113479727,1.2511698642957416
156,9,4,0.1443182348851983,1.3539861853791275,1.2592419279363594
157,9,4,0.20013824520105672,1.8776866234804832,1.267313991576977
158,9,4,0.2994409718015072,2.8093396477462367,1.2753860552175946
131,10,6,0.1286638698549686,1.2071177455823558,1.057440336920917
132,10,6,0.14528955727582363,1.363099081608092,1.0655124005615348
133,10,6,0.1403327845597946,1.3165948973869763,1.0735844642021526
134,10,6,0.10713990253537278,1.0051810019098237,1.08165652784277
135,10,6,0.07530374784145522,0.706495851793854,1.0897285914833879
136,10,6,0.06326671121312606,0.5935649992191611,1.0978006551240056
138,10,6,0.023345834991993022,0.21902941156704236,1.1139447824052409
139,10,6,0.03619805958766568,0.3396083153193872,1.1220168460458586
140,10,6,0.006653007690315447,0.06241817266594152,1.1300889096864764
141,10,6,-0.043100100797218974,-0.40436290753073556,1.138160973327094
142,10,6,-0.018442592592602135,-0.17302744599684555,1.1462330369677116
143,10,6,0.058820921809667887,0.5518548339016898,1.1543051006083294
144,10,6,0.1064725154284583,0.9989196107295536,1.162377164248947
145,10,6,0.08954174165862648,0.8400759704205718,1.1704492278895648
148,10,6,0.11739787836812456,1.1014207984854079,1.1946654188114179
149,10,6,0.1192795971439389,1.119074986324165,1.2027374824520356
150,10,6,0.18900280378885423,1.7732144904044767,1.2108095460926531
151,10,6,0.17864040953135646,1.6759950455902788,1.2188816097332709
152,10,6,0.22571056817837967,2.1176048297064085,1.2269536733738886
154,10,6,0.263042193010184,2.467848195281299,1.2430978006551239
155,10,6,0.1976037583150616,1.8539081991296604,1.2511698642957416
156,10,6,0.2486235913937313,2.3325736236605206,1.2592419279363594
157,10,6,0.24763734538291166,2.323320714801863,1.267313991576977
158,10,6,0.2237750731348697,2.0994461157166833,1.2753860552175946
86,11,16,0.1007131284005376,0.9448853407132968,0.6941974730931212
87,11,16,0.05153031329251691,0.4834547233884044,0.7022695367337388
88,11,16,0.020662957593701358,0.19385879513563686,0.7103416003743566
89,11,16,0.08805140354885281,0.8260936956665688,0.7184136640149742
90,11,16,0.09764435167227961,0.9160942368075461,0.7264857276555919
91,11,16,0.013502251111523885,0.12667741876877925,0.7345577912962096
92,11,16,0.0072090979140563395,0.0676353822678224,0.7426298549368273
93,11,16,0.024808740976112808,0.23275431954268583,0.750701918577445
96,11,16,0.03263206097901156,0.306152301552037,0.7749181094992981
98,11,16,0.008361231774629553,0.07844464231846378,0.7910622367805334
100,11,16,0.10523275360839102,0.9872882297133785,0.8072063640617688
102,11,16,0.07598877693886448,0.7129227592128139,0.8233504913430042
104,11,16,0.03277659105429376,0.30750827521302015,0.8394946186242396
105,11,16,0.07685290514366859,0.7210299651568995,0.8475666822648572
107,11,16,0.03775640701809846,0.3542286499881523,0.8637108095460926
109,11,16,0.03894936962471206,0.3654209632139451,0.879854936827328
110,11,16,0.0959788363190837,0.9004684582525494,0.8879270004679457
111,11,16,0.14927543658338135,1.4004943942885355,0.8959990641085633
112,11,16,0.14586666925525554,1.3685135162302255,0.9040711277491811
114,11,16,0.027643011712427366,0.25934530040970466,0.9202152550304165
117,11,16,0.09013657056747079,0.8456566243544286,0.9444314459522695
118,11,16,0.10634286066605425,0.9977031964815318,0.9525035095928872
121,11,16,0.08958544904003556,0.8404860308032674,0.9767197005147402
122,11,16,0.08318730575952304,0.7804589827952216,0.984791764155358
123,11,16,0.0016044249524342878,0.015052631587419686,0.9928638277959756
124,11,16,0.16636763771707294,1.5608525377424745,1.0009358914365933
125,11,16,0.050772210741071716,0.47634224461831703,1.009007955077211
127,11,16,0.11750859756720973,1.1024595602616785,1.0251520823584463
128,11,16,0.206499561595037,1.9373681635514701,1.033224145999064
131,11,16,0.04463385863752173,0.41875254394181566,1.057440336920917
132,11,16,0.08523330934271642,0.799654482165649,1.0655124005615348
133,11,16,0.027295009054893966,0.2560803575481857,1.0735844642021526
134,11,16,0.01542275809579026,0.14469551556499705,1.08165652784277
135,11,16,0.046640248999948807,0.437576394132092,1.0897285914833879
136,11,16,0.05496716407452251,0.5156990789526666,1.0978006551240056
138,11,16,-0.011050834448516038,-0.10367835493626247,1.1139447824052409
139,11,16,-0.014433355041327476,-0.13541298748682196,1.1220168460458586
140,11,16,-0.013419004704256693,-0.12589640529870816,1.1300889096864764
142,11,16,-0.013676913237506555,-0.12831608976470438,1.1462330369677116
143,11,16,0.028325871641425804,0.2657518568032771,1.1543051006083294
144,11,16,0.04511774733667134,0.4232923625893402,1.162377164248947
145,11,16,0.07567622740302787,0.709990435698006,1.1704492278895648
147,11,16,0.1241776923996422,1.1650286616595713,1.1865933551708001
148,11,16,0.10374520909637922,0.9733321643485083,1.1946654188114179
149,11,16,0.14637829618050885,1.3733135734746342,1.2027374824520356
150,11,16,0.15179628861304623,1.4241448971253134,1.2108095460926531
151,11,16,0.12067309478858754,1.1321487088632016,1.2188816097332709
152,11,16,0.12863086655885433,1.2068081103720427,1.2269536733738886
154,11,16,0.1359261612264943,1.2752521861058683,1.2430978006551239
155,11,16,0.14485437394782877,1.359016214223516,1.2511698642957416
156,11,16,0.15034159130448754,1.4104970025175152,1.2592419279363594
157,11,16,0.1050234029206868,0.9853241124327272,1.267313991576977
158,11,16,0.1846362423675608,1.7322476379014382,1.2753860552175946
112,12,15,0.051258537094615655,0.480904933212784,0.9040711277491811
114,12,15,0.05258260801357737,0.49332729781669227,0.9202152550304165
115,12,15,0.04492332585439491,0.42146831033875226,0.9282873186710341
116,12,15,0.06277847219170876,0.5889843660740294,0.9363593823116518
119,12,15,0.0633932512345035,0.5947521911286168,0.9605755732335048
120,12,15,0.07175687960612744,0.6732193181956287,0.9686476368741226
121,12,15,0.12276346936002655,1.1517604945412048,0.9767197005147402
122,12,15,0.1308978357004842,1.228076697137182,0.984791764155358
123,12,15,0.16358021407492682,1.5347010738802171,0.9928638277959756
124,12,15,0.1480499511672091,1.388996953752343,1.0009358914365933
126,12,15,0.10339003224062492,0.9699999135318305,1.0170800187178286
127,12,15,0.08392145885729185,0.7873467690345904,1.0251520823584463
128,12,15,0.0821335815827407,0.7705729972875814,1.033224145999064
129,12,15,0.06576971097176167,0.6170480129761946,1.0412962096396818
130,12,15,0.09853076522966564,0.9244105227722974,1.0493682732802994
131,12,15,0.06645645922100288,0.6234910493883677,1.057440336920917
133,12,15,0.040467488436599704,0.3796638750725551,1.0735844642021526
134,12,15,0.04087705380686626,0.3835063961080412,1.08165652784277
135,12,15,0.04493537624860551,0.4215813665114702,1.0897285914833879
136,12,15,0.046394868344708455,0.43527424556701977,1.0978006551240056
137,12,15,0.05702821710449428,0.5350357714512649,1.1058727187646233
138,12,15,0.04361622139863974,0.40920512421159494,1.1139447824052409
139,12,15,0.02817860425356999,0.2643702018178745,1.1220168460458586
140,12,15,0.08637626157198014,0.8103776006281386,1.1300889096864764
141,12,15,0.10467101517990272,0.9820180289478636,1.138160973327094
142,12,15,0.07854677806301842,0.7369217929249698,1.1462330369677116
148,12,15,0.09265713983877201,0.869304474366922,1.1946654188114179
149,12,15,0.11002274313346667,1.032227662697868,1.2027374824520356
150,12,15,0.13598660756356798,1.2758192905013706,1.2108095460926531
151,12,15,0.16563562960539918,1.5539848756512622,1.2188816097332709
152,12,15,0.1449920629122957,1.360308004938083,1.2269536733738886
153,12,15,0.17973932052679711,1.686304971484061,1.2350257370145064
138,13,9,0.05635780396302014,0.5287459901718952,1.1139447824052409
139,13,9,0.07259355520580783,0.6810689652240324,1.1220168460458586
140,13,9,0.06471425424197759,0.6071457727462619,1.1300889096864764
141,13,9,0.07920465545049056,0.743093964411263,1.138160973327094
142,13,9,0.07656390610183451,0.7183185911538679,1.1462330369677116
143,13,9,0.1517094909705553,1.4233305661507858,1.1543051006083294
147,13,9,0.10832425772535387,1.0162925607997457,1.1865933551708001
148,13,9,0.10986392810450915,1.0307376683433074,1.1946654188114179
149,13,9,0.10791755727625074,1.0124769183058422,1.2027374824520356
150,13,9,0.12012053562588175,1.1269646274925873,1.2108095460926531
151,13,9,0.14804390576185578,1.3889402360732506,1.2188816097332709
152,13,9,0.0882793018156442,0.8282318253710572,1.2269536733738886
153,13,9,0.10766163337037546,1.0100758535108143,1.2350257370145064
154,13,9,0.10609053260661319,0.995335867731021,1.2430978006551239
157,13,9,0.1189368806406744,1.1158596378874917,1.267313991576977
158,13,9,0.09488429499479208,0.8901995283865742,1.2753860552175946
159,13,9,0.08871899915720718,0.8323570429965208,1.2834581188582124
160,13,9,0.11905104549366897,1.1169307266098105,1.2915301824988301
165,13,9,-0.7886751345948129,-7.399309157590889,1.3318905007019186
112,14,14,0.06189606262082177,0.5807056453026886,0.9040711277491811
114,14,14,0.11301593771605797,1.0603096588378853,0.9202152550304165
115,14,14,0.10334987835684926,0.9696231918794017,0.9282873186710341
116,14,14,0.08229621266257486,0.7720987936333025,0.9363593823116518
119,14,14,0.13816209859961903,1.296229634430344,0.9605755732335048
120,14,14,0.1190688392331704,1.1170976665498003,0.9686476368741226
121,14,14,0.09997009147622375,0.9379142068746114,0.9767197005147402
122,14,14,0.10603548434009108,0.9948194077531166,0.984791764155358
123,14,14,0.08596363906305605,0.8065063976765219,0.9928638277959756
124,14,14,0.09917632751937415,0.9304671546508839,1.0009358914365933
126,14,14,0.09632096974608928,0.9036783362980402,1.0170800187178286
127,14,14,0.0867891131421517,0.814250952620484,1.0251520823584463
128,14,14,0.0903008462532811,0.8471978503080149,1.033224145999064
129,14,14,0.10411002160873115,0.9767548163950144,1.0412962096396818
130,14,14,0.14202077376219766,1.3324315244281881,1.0493682732802994
131,14,14,0.14681290562672727,1.3773910567301848,1.057440336920917
133,14,14,0.0824640655901281,0.7736735810831581,1.0735844642021526
134,14,14,0.07691090267132147,0.7215740949495804,1.08165652784277
135,14,14,0.0838865385759887,0.7870191487687824,1.0897285914833879
136,14,14,0.09200067845243193,0.8631455877297182,1.0978006551240056
137,14,14,0.08233221224414063,0.7724365398381272,1.1058727187646233
138,14,14,0.05529188258160824,0.5187455711238101,1.1139447824052409
139,14,14,0.061549004656159215,0.577449565500627,1.1220168460458586
140,14,14,0.10040552534633913,0.9419994248323517,1.1300889096864764
141,14,14,0.07646434641416322,0.7173845273341792,1.138160973327094
142,14,14,0.1306644096692168,1.2258867062334315,1.1462330369677116
148,14,14,0.1390448991652401,1.3045120234939755,1.1946654188114179
149,14,14,0.1271416139689618,1.1928360199091943,1.2027374824520356
150,14,14,0.0819422560949176,0.7687779914961825,1.2108095460926531
151,14,14,0.1573209177328925,1.4759766806387793,1.2188816097332709
152,14,14,0.21307018235422065,1.999013386307811,1.2269536733738886
153,14,14,0.20411212833429676,1.9149693886764285,1.2350257370145064
123,15,2,0.052998604409773886,0.497230154403496,0.9928638277959756
124,15,2,0.06728171792349057,0.6312335836801785,1.0009358914365933
125,15,2,0.07557662703351585,0.7090559902034003,1.009007955077211
126,15,2,0.0845832326369193,0.7935554962697488,1.0170800187178286
128,15,2,0.10369711201385375,0.9728809200178918,1.033224145999064
131,15,2,0.11723794692930191,1.099920330031467,1.057440336920917
133,15,2,0.1530634982873697,1.4360337924847781,1.0735844642021526
134,15,2,0.06724979589155988,0.6309340928342867,1.08165652784277
140,15,2,0.2630021277435043,2.4674723050298626,1.1300889096864764
141,15,2,0.27716309160409514,2.600329732604038,1.138160973327094
143,15,2,0.43976708978737505,4.125871999682822,1.1543051006083294
144,15,2,0.35103111458830155,3.2933556883430612,1.162377164248947
145,15,2,0.29085314408254603,2.728769094044974,1.1704492278895648
146,15,2,0.2740947283037823,2.5715425074577998,1.1785212915301824
147,15,2,0.26016236783469426,2.440829825031539,1.1865933551708001
148,15,2,0.24646902143485208,2.312359560191161,1.1946654188114179
149,15,2,0.26597442648350533,2.4953582574598,1.2027374824520356
150,15,2,0.22777514590572576,2.136974590732738,1.2108095460926531
151,15,2,0.1547792109486975,1.4521305195779681,1.2188816097332709
152,15,2,0.1635230616237841,1.5341648725514707,1.2269536733738886
153,15,2,0.0359173912334373,0.3369750993948672,1.2350257370145064
154,15,2,0.05527765704421238,0.5186121078706812,1.2430978006551239
155,15,2,-0.02516860004199278,-0.23613049861161992,1.2511698642957416
157,15,2,0.12583648678292497,1.1805913844238567,1.267313991576977
158,15,2,0.14998813066492625,1.4071808531520387,1.2753860552175946
159,15,2,0.28988940267994756,2.7197273222520035,1.2834581188582124
160,15,2,0.21057774049664763,1.9756294262302845,1.2915301824988301
162,15,2,0.24719387459906547,2.31916009493685,1.3076743097800654
114,16,1,0.6273027331453083,5.885321667112695,0.9202152550304165
117,16,1,0.17415366156466805,1.633900609159522,0.9444314459522695
122,16,1,-0.05269666834979724,-0.49439740596805826,0.984791764155358
124,16,1,-0.04939967628446799,-0.46346519762091853,1.0009358914365933
125,16,1,-0.02621815186952362,-0.2459773393552488,1.009007955077211
128,16,1,0.19221585233838068,1.8033591450454645,1.033224145999064
131,16,1,0.23221129114775785,2.1785942750285225,1.057440336920917
133,16,1,0.1860790465557546,1.745783951871572,1.0735844642021526
134,16,1,0.25292338562529293,2.372914069856654,1.08165652784277
140,16,1,0.14585712403247156,1.368423963445741,1.1300889096864764
141,16,1,0.13486557129565624,1.2653017864502096,1.138160973327094
143,16,1,0.10608726792681088,0.9953052386746475,1.1543051006083294
144,16,1,0.13024700737420522,1.221970659576952,1.162377164248947
145,16,1,0.1152667933677637,1.0814270696773154,1.1704492278895648
146,16,1,0.18373842749777355,1.7238243854157986,1.1785212915301824
147,16,1,-0.03463270029568868,-0.3249221957297338,1.1865933551708001
148,16,1,-0.007498952811347652,-0.07035478586231006,1.1946654188114179
149,16,1,-0.01921513466862857,-0.18027539563672287,1.2027374824520356
150,16,1,-0.012788585924186923,-0.11998184904116363,1.2108095460926531
151,16,1,0.23565766543699876,2.2109279796431194,1.2188816097332709
152,16,1,0.2983912337997,2.7994910603252148,1.2269536733738886
153,16,1,0.39715183830545514,3.726057923250441,1.2350257370145064
154,16,1,0.5048609057149639,4.736578800453198,1.2430978006551239
155,16,1,0.5152559997817379,4.834105033179953,1.2511698642957416
157,16,1,0.5388853385995873,5.055794262919087,1.267313991576977
158,16,1,0.531150769010919,4.983228932687317,1.2753860552175946
159,16,1,0.4148806481453522,3.892388696527492,1.2834581188582124
160,16,1,0.3004606836675779,2.8189065315210082,1.2915301824988301
161,16,1,0.19283657067881854,1.8091826922821173,1.2996022461394479
162,16,1,0.07304454838771558,0.6853001598370279,1.3076743097800654
142,17,5,0.12312175966402403,1.1551219555676218,1.1462330369677116
143,17,5,0.08598183423061549,0.8066771037937062,1.1543051006083294
144,17,5,0.05445225993848814,0.5108682750868925,1.162377164248947
146,17,5,0.0350977681677978,0.32928543835531277,1.1785212915301824
148,17,5,0.028826450641357547,0.2704482629860276,1.1946654188114179
149,17,5,0.042768945325263145,0.40125602408944644,1.2027374824520356
150,17,5,0.09113546484327306,0.8550281985783402,1.2108095460926531
151,17,5,0.12388574375079081,1.1622896145966737,1.2188816097332709
153,17,5,0.2600388036654147,2.4396705524119326,1.2350257370145064
158,17,5,0.11801292073201154,1.1071910940048089,1.2753860552175946
160,17,5,0.10583707546579654,0.9929579459976764,1.2915301824988301
161,17,5,1.0875648689381965e-05,0.00010203477124130267,1.2996022461394479
162,17,5,-0.004194188011926696,-0.03934965412755292,1.3076743097800654
165,17,5,0.042828527083653305,0.4018150170526367,1.3318905007019186
168,17,5,0.12822242619578358,1.202976144095647,1.3561066916237716
172,17,5,0.016984030696285773,0.15934329402738928,1.3883949461862424
176,17,5,0.03983547381508628,0.3737343467134568,1.4206832007487131
179,17,5,-0.03180199176821414,-0.29836463532106977,1.4448993916705661
141,18,13,0.11246950878744227,1.0551830910051667,1.138160973327094
142,18,13,0.1874091280549496,1.758262707427105,1.1462330369677116
143,18,13,0.07360284154483833,0.690538037245501,1.1543051006083294
144,18,13,0.054419960028548486,0.5105652390091434,1.162377164248947
146,18,13,0.09253696155677499,0.8681769679659742,1.1785212915301824
147,18,13,0.0955832566681918,0.8967571505099707,1.1865933551708001
148,18,13,0.08301346727141692,0.7788280391270835,1.1946654188114179
150,18,13,0.10896266932576663,1.0222821052826885,1.2108095460926531
151,18,13,0.07336095706408631,0.6882686896079252,1.2188816097332709
152,18,13,0.17087168514179646,1.6031092767901716,1.2269536733738886
153,18,13,0.18792979885342312,1.7631476138204258,1.2350257370145064
157,18,13,0.14905738145982084,1.3984486124426936,1.267313991576977
158,18,13,0.14063912062353479,1.3194689264292356,1.2753860552175946
159,18,13,0.133269430961926,1.2503268807252585,1.2834581188582124
162,18,13,0.06977563711065958,0.6546314039872582,1.3076743097800654
163,18,13,0.1086675147789947,1.0195129806519794,1.3157463734206831
164,18,13,0.10622069462542152,0.9965570410322863,1.3238184370613009
184,18,13,0.2063676050994935,1.936130154562661,1.4852597098736546
185,18,13,0.24501916184850814,2.298757052841963,1.4933317735142724
